DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;P3;P4005;P4015;P8520S3;P8520S5
7386271;1;1;3;1;6;2;1
7386272;1;1;3;1;6;2;1
7386273;1;1;2;1;6;2;1
7386274;1;1;2;1;6;2;1
7386275;1;1;2;1;6;2;1
7386276;1;1;3;5;7;2;1
7386277;1;1;3;5;7;2;1
7386278;1;1;3;5;7;2;1
7386279;1;1;3;5;7;2;1
7386280;1;1;3;5;7;2;1
7386281;1;1;3;1;6;2;1
7386282;1;1;3;5;7;2;2
7386283;1;1;3;5;7;2;2
7386284;1;1;3;5;7;2;1
7386285;1;1;3;5;7;2;1
7386286;1;1;2;5;7;2;1
7386287;1;1;2;5;7;2;1
7386288;1;1;2;5;7;2;1
7386289;1;1;2;5;7;2;1
7386290;1;1;3;5;7;2;2
7386291;1;1;1;1;4;2;1
7386292;1;1;1;1;6;2;1
7386293;1;1;1;1;6;2;1
7386294;1;1;1;1;6;2;1
7386295;1;1;2;5;5;2;2
7386296;1;1;2;1;6;2;2
7386297;1;1;2;1;4;1;2
7386298;1;1;2;1;6;2;2
7386299;1;1;2;1;6;2;2
7386300;1;1;2;1;2;2;2
7386301;1;1;2;1;2;2;2
7386302;1;1;2;1;2;2;2
7386303;1;1;2;1;6;2;2
7386304;1;1;2;1;6;2;2
7386305;1;1;2;1;6;2;2
7386306;1;1;2;1;2;2;2
7386307;1;1;2;1;2;2;2
7386308;1;1;2;1;2;2;2
7386309;1;1;2;1;6;2;2
7386310;1;1;2;1;2;2;2
7386311;1;1;3;1;2;2;2
7386312;1;1;3;1;2;2;2
7386313;1;1;3;7;2;2;2
7386314;1;1;3;1;2;2;2
7386315;1;1;2;5;5;2;2
7386316;1;1;2;5;6;2;2
7386317;1;1;2;1;6;2;2
7386318;1;1;2;1;4;1;2
7386319;1;1;2;5;6;2;2
7386320;1;1;2;5;5;2;2
7386321;1;1;2;1;6;1;2
7386322;1;1;2;5;5;2;2
7386323;1;1;2;5;5;2;2
7386324;1;1;2;5;6;2;2
7386325;1;1;2;5;6;2;2
7386326;1;1;3;5;5;2;2
7386327;1;1;3;5;5;2;2
7386328;1;1;3;9;5;2;2
7386329;1;1;3;5;5;2;2
7386330;1;1;3;5;5;2;2
7386331;1;1;3;5;5;2;2
7386332;1;1;3;5;5;2;2
7386333;1;1;3;5;5;2;2
7386334;1;1;2;5;5;1;2
7386335;1;1;2;1;6;1;2
7386336;1;1;2;5;5;2;2
7386337;1;1;2;1;6;1;2
7386338;1;1;2;1;6;2;2
7386339;1;1;2;5;6;2;2
7386340;1;1;2;5;6;2;2
7386341;1;1;2;1;6;2;2
7386342;1;1;2;1;6;2;2
7386343;1;1;2;1;6;2;2
7386344;1;1;2;5;5;2;2
7386345;1;1;2;1;4;2;2
7386346;1;1;2;1;6;1;2
7386347;1;1;2;5;4;1;2
7386348;1;1;2;1;6;2;2
7386349;1;1;2;1;6;1;2
7386350;1;1;2;1;4;2;2
7386351;1;1;2;1;6;2;2
7386352;1;1;2;1;4;1;2
7386353;1;1;2;5;4;1;2
7386354;1;1;2;1;4;2;1
7386355;1;1;2;5;5;1;1
7386356;1;1;2;5;5;1;1
7386357;1;1;2;5;5;1;1
7386358;1;1;2;5;5;2;1
7386359;1;1;2;1;4;2;1
7386360;1;1;2;5;5;2;1
7386361;1;1;2;1;6;1;1
7386362;1;1;2;5;6;2;1
7386363;1;1;2;1;6;2;1
7386364;1;1;2;5;5;2;1
7386365;1;1;2;1;6;2;1
7386367;1;1;2;5;5;1;1
7386369;1;1;2;1;6;2;1
7386370;1;1;2;5;6;2;1
7386371;1;1;3;5;5;2;2
7386372;1;1;2;5;5;1;1
7386373;1;1;3;1;6;2;1
7386374;1;1;2;5;5;1;1
7386375;1;1;3;5;5;2;2
7386376;1;1;3;1;6;2;1
7386377;1;1;2;5;4;1;1
7386378;1;1;2;1;6;1;1
7386379;1;1;2;1;6;1;1
7386380;1;1;2;1;6;1;1
7386381;1;1;2;1;4;1;1
7386382;1;1;2;1;6;1;1
7386383;1;1;2;1;2;2;1
7386384;1;1;2;1;7;2;1
7386385;1;1;2;1;4;1;1
7386386;1;1;2;5;5;1;1
7386387;1;1;2;1;6;1;1
7386388;1;1;2;1;6;2;1
7386390;1;1;2;1;4;1;1
7386391;1;1;3;1;6;2;2
7386392;1;1;3;1;5;2;2
7386393;1;1;3;1;5;2;2
7386394;1;1;3;1;7;2;2
7386395;1;1;3;9;7;2;2
7386396;1;1;3;1;7;2;2
7386397;1;1;2;1;6;2;1
7386398;1;1;2;1;6;2;1
7386399;1;1;2;1;6;2;1
7386400;1;1;2;1;6;2;1
7386401;1;1;3;1;6;2;2
7386402;1;1;3;1;7;2;2
7386404;1;1;3;5;5;2;2
7386405;1;1;3;5;6;2;2
7386407;1;1;3;1;6;2;2
7386408;1;1;3;1;7;2;2
7386409;1;1;3;9;5;2;2
7386410;1;1;3;9;7;2;2
7386411;1;1;3;9;7;2;2
7386412;1;1;3;9;5;2;2
7386413;1;1;3;5;5;2;2
7386414;1;1;3;9;5;2;2
7386415;1;1;3;9;7;2;2
7386416;1;1;3;5;5;2;2
7386417;1;1;3;5;5;2;2
7386418;1;1;3;5;5;2;2
7386419;1;1;3;5;6;2;2
7386420;1;1;2;1;4;1;1
7386421;1;1;2;1;5;1;1
7386422;1;1;2;1;4;1;1
7386423;1;1;3;5;6;2;2
7386424;1;1;3;5;5;2;1
7386425;1;1;3;5;5;2;2
7386426;1;1;3;5;5;2;2
7386427;1;1;3;5;6;2;2
7386428;1;1;3;5;5;2;2
7386430;1;1;1;1;4;1;1
7386431;1;1;1;1;6;2;2
7386432;1;1;1;1;5;2;2
7386433;1;1;1;1;5;2;2
7386434;1;1;1;1;4;2;2
7386435;1;1;1;1;6;2;2
7386437;1;1;1;1;4;2;2
7386438;1;1;1;1;6;2;2
7386441;1;1;1;1;4;2;2
7386442;1;1;1;1;4;2;2
7386443;1;1;1;1;4;2;2
7386444;1;1;1;1;6;2;2
7386445;1;1;1;1;6;2;2
7386448;1;1;1;1;4;2;2
7386450;1;1;1;1;4;2;2
7386451;1;1;1;1;4;2;2
7386452;1;1;1;1;4;2;2
7386453;1;1;1;1;4;2;2
7386454;1;1;1;1;4;2;2
7386456;1;1;1;1;4;2;2
7386458;1;1;1;1;6;2;2
7386459;1;1;1;1;4;2;2
7386460;1;1;1;1;6;2;2
7386461;1;1;1;1;6;2;2
7386462;1;1;1;5;6;2;2
7386463;1;1;1;1;4;2;2
7386465;1;1;1;1;4;2;2
7386466;1;1;1;1;6;2;2
7386467;1;1;1;5;5;2;2
7386468;1;1;1;5;5;2;2
7386469;1;1;1;1;6;2;2
7386470;1;1;1;5;5;2;2
7386471;1;1;1;1;6;2;2
7386472;1;1;1;1;4;1;1
7386474;1;1;1;1;4;2;2
7386475;1;1;1;1;6;1;2
7386476;1;1;1;1;4;2;2
7386480;1;1;1;1;4;2;2
7386481;1;1;1;1;6;2;2
7386484;1;1;1;1;6;2;2
7386485;1;1;1;1;6;2;1
7386486;1;1;2;5;5;2;2
7386487;1;1;2;5;5;2;2
7386488;1;1;3;5;5;2;2
7386489;1;1;3;5;5;2;2
7386490;1;1;3;5;5;2;2
7386491;1;1;2;5;5;2;1
7386492;1;1;2;5;5;2;2
7386493;1;1;2;5;5;2;2
7386494;1;1;3;5;5;2;2
7386495;1;1;3;5;5;2;2
7386496;1;1;3;5;5;2;2
7386497;1;1;3;5;5;2;2
7386498;1;1;2;1;5;2;2
7386499;1;1;2;1;5;2;2
7386500;1;1;2;1;5;2;2
7386501;1;1;2;1;5;2;2
7386502;1;1;3;1;5;2;2
7386503;1;1;3;1;5;2;2
7386504;1;1;3;1;5;2;2
7386505;1;1;3;1;5;2;2
7386506;1;1;3;1;5;2;2
7386507;1;1;3;1;5;2;2
7386508;1;1;3;1;5;2;2
7386509;1;1;3;1;5;2;2
7386510;1;1;3;1;5;2;2
7386511;1;1;3;1;4;2;2
7386512;1;1;3;1;5;2;2
7386513;1;1;3;1;5;2;2
7386514;1;1;3;1;5;2;2
7386515;1;1;3;1;5;2;2
7386516;1;1;3;1;5;2;2
7386517;1;1;3;1;5;2;2
7386518;1;1;2;5;3;2;1
7386519;1;1;2;5;5;2;2
7386520;1;1;2;5;5;2;2
7386521;1;1;2;5;5;2;2
7386522;1;1;2;1;5;2;2
7386523;1;1;2;5;5;2;2
7386524;1;1;3;5;5;2;2
7386525;1;1;3;5;5;2;2
7386526;1;1;3;5;6;2;2
7386527;1;1;3;5;5;2;2
7386528;1;1;3;5;5;2;2
7386529;1;1;3;5;5;2;2
7386530;1;1;3;5;5;2;2
7386531;1;1;3;5;5;2;2
7386532;1;1;3;5;5;2;2
7386533;1;1;3;10;5;2;2
7386534;1;1;3;10;5;2;2
7386535;1;1;3;5;5;2;2
7386536;1;1;3;5;5;2;2
7386537;1;1;3;5;5;2;2
7386538;1;1;3;5;5;2;2
7386539;1;1;3;5;5;2;2
7386540;1;1;3;5;5;2;2
7386541;1;1;3;5;5;2;2
7386542;1;1;3;5;5;2;2
7386543;1;1;3;5;5;2;2
7386544;1;1;3;5;5;2;2
7386545;1;1;3;5;5;2;2
7386546;1;1;3;5;5;2;2
7386547;1;1;3;5;5;2;2
7386548;1;1;3;10;5;2;2
7386549;1;1;3;10;5;2;2
7386550;1;1;3;10;5;2;2
7386551;1;1;3;10;5;2;2
7386552;1;1;1;5;5;2;1
7386554;1;1;1;5;5;2;2
7386556;1;1;1;1;4;1;1
7386557;1;1;1;1;4;2;2
7386558;1;1;1;1;6;2;1
7386559;1;1;1;1;4;1;1
7386560;1;1;1;5;5;2;2
7386561;1;1;1;1;4;2;1
7386562;1;1;1;5;5;2;2
7386566;1;1;3;5;6;2;2
7386567;1;1;3;1;6;2;2
7386568;1;1;3;1;6;2;2
7386569;1;1;3;1;6;2;2
7386570;1;1;1;5;5;2;2
7386571;1;1;1;5;5;2;2
7386572;1;1;1;5;5;2;2
7386573;1;1;1;5;5;2;2
7386574;1;1;1;5;5;2;2
7386575;1;1;1;5;5;2;2
7386578;1;1;2;5;5;2;2
7386580;1;1;3;9;7;2;2
7386582;1;1;1;1;4;2;2
7386583;1;1;3;5;6;2;2
7386584;1;1;3;5;5;2;2
7386585;1;1;2;5;5;2;2
7386586;1;1;2;5;5;2;2
7386587;1;1;3;5;5;2;2
7386588;1;1;3;5;5;2;2
7386589;1;1;3;5;6;2;2
7386590;1;1;3;5;5;2;2
7386591;1;1;3;5;5;2;2
7386592;1;1;3;5;6;2;2
7386593;1;1;3;1;6;2;2
7386595;1;1;3;5;5;2;2
7386596;1;1;3;5;5;2;2
7386598;1;1;3;1;6;2;2
7386599;1;1;3;1;6;2;2
7386600;1;1;3;5;6;2;2
7386601;1;1;3;1;4;2;2
7386602;1;1;3;5;5;2;2
7386603;1;1;3;1;4;2;2
7386604;1;1;3;1;4;2;2
7386606;1;1;1;1;4;2;1
7386608;1;1;3;5;5;2;2
7386609;1;1;3;5;5;2;2
7386616;1;1;3;2;6;2;2
7386617;1;1;3;2;7;2;2
7386619;1;1;1;1;4;1;1
7386620;1;1;1;1;6;1;1
7386621;1;1;1;9;6;1;1
7386622;1;1;1;1;6;1;1
7386623;1;1;1;1;4;1;1
7386624;1;1;3;9;7;2;2
7386625;1;1;3;1;6;2;2
7386627;1;1;3;1;6;2;2
7386629;1;1;3;1;4;2;1
7386630;1;1;3;9;6;2;2
7386631;1;1;3;9;7;2;2
7386632;1;1;3;1;4;2;1
7386633;1;1;3;9;6;2;2
7386634;1;1;3;1;6;2;2
7386635;1;1;3;1;6;2;2
7386636;1;1;3;9;6;2;2
7386637;1;1;3;1;6;2;2
7386638;1;1;3;1;4;2;2
7386639;1;1;3;9;6;2;2
7386640;1;1;3;9;6;2;2
7386641;1;1;3;1;6;2;2
7386642;1;1;3;1;4;2;2
7386643;1;1;3;1;6;2;2
7386644;1;1;3;1;6;2;2
7386645;1;1;3;1;6;2;2
7386648;1;1;3;1;6;2;2
7386649;1;1;3;5;7;2;2
7386650;1;1;3;5;6;2;2
7386651;1;1;3;1;6;2;2
7386652;1;1;3;9;6;2;2
7386653;1;1;3;1;6;2;2
7386654;1;1;3;5;6;2;2
7386656;1;1;3;1;6;2;2
7386662;1;1;3;1;6;2;1
7386665;1;1;3;5;6;2;1
7386666;1;1;3;1;6;2;1
7386667;1;1;3;5;6;2;1
7386670;1;1;3;5;7;2;1
7386671;1;1;3;5;7;2;1
7386673;1;1;3;1;6;2;1
7386674;1;1;3;5;6;2;1
7386675;1;1;3;1;6;2;2
7386676;1;1;3;5;6;2;2
7386677;1;1;3;5;7;2;1
7386678;1;1;3;5;6;2;2
7386679;1;1;3;5;7;2;1
7386680;1;1;3;5;6;2;2
7386682;1;1;2;1;6;2;2
7386683;1;1;2;5;6;2;2
7386684;1;1;2;5;7;2;1
7386685;1;1;2;5;7;2;1
7386686;1;1;2;9;7;2;2
7386687;1;1;2;5;6;2;2
7386688;1;1;2;1;6;2;2
7386689;1;1;2;1;6;2;2
7386690;1;1;2;1;6;1;1
7386691;1;1;2;1;6;2;1
7386692;1;1;2;3;6;2;2
7386693;1;1;2;5;6;2;2
7386694;1;1;2;5;7;2;2
7386695;1;1;2;5;6;2;2
7386696;1;1;2;5;6;2;2
7386697;1;1;2;5;6;2;2
7386698;1;1;2;5;6;2;2
7386699;1;1;2;5;6;2;2
7386700;1;1;2;5;6;2;2
7386701;1;1;2;5;6;2;2
7386702;1;1;2;1;6;1;1
7386703;1;1;2;1;6;1;1
7386704;1;1;2;5;6;1;1
7386706;1;1;2;1;6;1;1
7386707;1;1;2;1;6;1;1
7386708;1;1;2;1;6;1;1
7386709;1;1;2;1;6;1;1
7386710;1;1;2;1;6;1;1
7386712;1;1;1;1;4;1;1
7386714;1;1;1;5;5;2;1
7386715;1;1;1;5;5;2;1
7386716;1;1;1;5;5;2;1
7386717;1;1;1;5;5;2;2
7386718;1;1;1;5;5;2;2
7386719;1;1;1;5;5;2;2
7386720;1;1;1;5;5;2;2
7386721;1;1;1;5;5;2;2
7386722;1;1;1;5;5;2;2
7386723;1;1;1;5;5;2;2
7386724;1;1;1;5;5;2;2
7386725;1;1;1;1;4;1;1
7386726;1;1;1;1;4;1;2
7386727;1;1;1;1;4;1;1
7386728;1;1;1;1;4;1;1
7386730;1;1;1;1;4;2;2
7386731;1;1;1;1;4;1;2
7386732;1;1;1;1;4;1;1
7386733;1;1;1;1;4;1;2
7386735;1;1;1;1;4;1;2
7386736;1;1;1;1;4;1;2
7386737;1;1;1;1;4;1;2
7386738;1;1;1;1;4;1;2
7386739;1;1;1;5;4;1;2
7386740;1;1;1;1;4;1;2
7386742;1;1;1;1;4;1;2
7386743;1;1;1;1;4;1;1
7386744;1;1;1;1;6;1;1
7386745;1;1;1;1;4;1;1
7386746;1;1;1;1;4;1;1
7386747;1;1;1;1;4;1;1
7386751;1;1;1;1;4;1;1
7386752;1;1;1;1;6;1;1
7386753;1;1;1;1;4;1;1
7386754;1;1;1;1;4;1;1
7386755;1;1;1;1;4;1;1
7386756;1;1;1;1;4;1;1
7386757;1;1;1;1;4;1;1
7386758;1;1;1;1;5;1;1
7386760;1;1;1;1;4;1;1
7386761;1;1;1;1;4;1;1
7386762;1;1;1;1;4;1;1
7386763;1;1;1;1;4;1;1
7386764;1;1;1;1;4;1;1
7386765;1;1;1;1;4;1;1
7386766;1;1;1;1;4;1;1
7386767;1;1;1;1;5;1;1
7386768;1;1;1;1;4;1;1
7386769;1;1;1;1;4;1;1
7386771;1;1;1;1;4;1;1
7386772;1;1;1;1;4;1;1
7386773;1;1;1;1;4;1;1
7386774;1;1;1;1;4;1;2
7386775;1;1;1;1;4;1;1
7386776;1;1;1;1;4;1;1
7386777;1;1;2;5;5;2;2
7386778;1;1;1;5;5;1;1
7386779;1;1;1;5;5;1;1
7386780;1;1;1;5;5;1;1
7386781;1;1;1;5;5;1;1
7386782;1;1;1;5;5;1;1
7386783;1;1;1;5;5;1;1
7386784;1;1;1;5;5;1;1
7386786;1;1;1;5;5;1;1
7386789;1;1;1;5;5;1;1
7386790;1;1;1;5;5;1;1
7386791;1;1;1;5;5;1;1
7386794;1;1;3;5;5;1;1
7386796;1;1;3;5;5;2;1
7386799;1;1;3;5;5;2;1
7386800;1;1;3;5;6;2;1
7386801;1;1;3;5;5;2;2
7386802;1;1;3;5;5;1;1
7386803;1;1;3;5;5;2;1
7386804;1;1;3;5;5;1;1
7386805;1;1;3;5;5;2;1
7386806;1;1;3;5;5;1;1
7386808;1;1;3;1;2;2;1
7386809;1;1;3;1;2;2;1
7386810;1;1;3;5;5;2;2
7386811;1;1;3;5;5;2;1
7386812;1;1;3;1;2;2;1
7386813;1;1;3;5;5;2;2
7386814;1;1;3;5;5;2;1
7386817;1;1;3;5;7;2;1
7386818;1;1;3;5;5;2;2
7386819;1;1;3;5;7;2;1
7386820;1;1;3;5;7;2;2
7386821;1;1;3;5;5;2;1
7386823;1;1;1;1;4;1;1
7386824;1;1;1;1;4;1;1
7386826;1;1;1;1;4;1;1
7386827;1;1;1;1;4;1;1
7386828;1;1;1;1;4;1;1
7386829;1;1;1;1;4;1;1
7386831;1;1;1;1;4;1;1
7386832;1;1;1;1;4;1;1
7386833;1;1;1;1;4;1;1
7386834;1;1;1;1;4;1;1
7386835;1;1;1;1;4;1;1
7386836;1;1;1;1;4;1;1
7386837;1;1;1;1;4;1;1
7386838;1;1;1;1;4;1;1
7386839;1;1;1;1;4;1;1
7386841;1;1;1;1;4;1;1
7386842;1;1;1;1;4;1;1
7386843;1;1;1;5;6;1;1
7386844;1;1;1;1;4;1;1
7386845;1;1;1;1;4;1;1
7386846;1;1;1;1;4;1;1
7386847;1;1;1;1;4;1;1
7386848;1;1;1;1;4;1;1
7386849;1;1;1;1;4;1;1
7386850;1;1;1;1;5;1;1
7386851;1;1;1;1;4;1;1
7386852;1;1;1;1;4;1;1
7386853;1;1;1;1;4;1;1
7386854;1;1;1;1;4;1;1
7386856;1;1;1;1;4;1;1
7386857;1;1;1;1;4;1;1
7386858;1;1;1;1;4;1;1
7386860;1;1;1;1;4;1;1
7386861;1;1;1;1;4;1;1
7386862;1;1;1;1;4;1;1
7386863;1;1;1;1;4;1;1
7386864;1;1;1;1;4;1;1
7386865;1;1;1;1;4;1;1
7386866;1;1;1;1;4;1;1
7386867;1;1;1;1;4;1;1
7386873;1;1;1;5;4;1;1
7386874;1;1;3;5;6;2;1
7386875;1;1;3;1;6;2;1
7386876;1;1;3;5;6;2;1
7386877;1;1;3;1;6;2;1
7386878;1;1;3;1;6;2;1
7386879;1;1;3;1;6;2;1
7386880;1;1;3;1;6;2;1
7386881;1;1;2;1;4;2;1
7386882;1;1;2;5;5;2;1
7386884;1;1;2;5;7;2;1
7386885;1;1;2;5;6;2;1
7386886;1;1;2;1;6;2;1
7386888;1;1;3;1;6;2;2
7386889;1;1;3;1;6;2;2
7386890;1;1;3;1;6;2;2
7386893;1;1;1;1;4;1;1
7386895;1;1;1;1;6;1;1
7386897;1;1;1;1;6;1;1
7386898;1;1;1;1;6;1;1
7386901;1;1;1;5;6;1;1
7386902;1;1;1;1;6;1;1
7386905;1;1;1;1;6;1;1
7386907;1;1;1;1;6;1;1
7386908;1;1;1;1;6;1;1
7386909;1;1;1;1;4;1;1
7386910;1;1;2;1;7;2;1
7386911;1;1;2;5;7;2;1
7386913;1;1;1;1;4;1;1
7386917;1;1;1;1;5;1;1
7386918;1;1;1;1;4;1;1
7386919;1;1;1;1;4;1;1
7386921;1;1;1;1;6;1;1
7386925;1;1;1;1;4;1;1
7386926;1;1;1;1;4;1;1
7386927;1;1;1;1;4;1;1
7386929;1;1;3;5;5;2;1
7386930;1;1;3;1;6;2;1
7386931;1;1;3;1;6;2;1
7386932;1;1;3;1;6;2;1
7386933;1;1;3;5;6;2;1
7386934;1;1;3;5;6;2;1
7386935;1;1;3;1;6;2;1
7386936;1;1;3;1;6;2;1
7386937;1;1;3;1;6;2;1
7386938;1;1;3;1;6;2;1
7386939;1;1;3;1;6;2;1
7386940;1;1;3;1;6;2;1
7386941;1;1;3;1;6;2;1
7386942;1;1;3;1;5;2;1
7386943;1;1;3;1;7;2;1
7386944;1;1;3;1;6;2;1
7386945;1;1;3;5;7;2;1
7386946;1;1;3;1;6;2;1
7386947;1;1;3;5;6;2;1
7386948;1;1;3;5;5;1;1
7386949;1;1;3;5;5;1;1
7386950;1;1;3;5;5;2;2
7386951;1;1;3;5;5;1;1
7386952;1;1;3;5;5;1;1
7386953;1;1;3;5;7;1;1
7386954;1;1;3;5;7;1;1
7386955;1;1;3;1;6;2;2
7386956;1;1;3;5;6;2;2
7386957;1;1;3;1;6;1;1
7386958;1;1;3;1;6;2;2
7386959;1;1;3;5;6;2;1
7386960;1;1;3;1;6;2;2
7386961;1;1;3;5;5;2;2
7386962;1;1;3;5;5;2;2
7386963;1;1;3;5;5;2;1
7386964;1;1;3;5;5;2;2
7386965;1;1;3;5;5;2;2
7386966;1;1;3;5;5;2;1
7386967;1;1;3;1;6;2;2
7386968;1;1;1;1;6;1;1
7386969;1;1;3;1;6;2;1
7386970;1;1;3;5;6;2;1
7386971;1;1;3;1;6;2;1
7386972;1;1;3;1;6;2;1
7386973;1;1;3;1;6;2;1
7386974;1;1;3;5;6;2;1
7386975;1;1;3;5;7;2;1
7386976;1;1;3;5;6;2;1
7386977;1;1;3;5;6;2;1
7386978;1;1;3;5;6;2;1
7386979;1;1;3;1;6;2;1
7386981;1;1;3;1;6;2;1
7386982;1;1;3;1;6;2;1
7386983;1;1;3;1;6;2;1
7386984;1;1;3;5;5;2;1
7386985;1;1;3;5;5;2;1
7386986;1;1;3;1;6;2;1
7386987;1;1;3;1;6;2;1
7386988;1;1;3;1;6;2;1
7386989;1;1;3;5;6;2;1
7386990;1;1;3;1;6;2;1
7386991;1;1;3;1;6;2;1
7386992;1;1;3;1;4;2;1
7386994;1;1;3;1;6;2;1
7386995;1;1;3;5;6;2;1
7386996;1;1;3;5;6;2;1
7386997;1;1;3;1;4;2;1
7387000;1;1;3;5;6;2;1
7387001;1;1;3;5;5;2;1
7387003;1;1;3;5;7;2;1
7387004;1;1;3;1;6;2;1
7387005;1;1;3;1;6;2;1
7387006;1;1;3;1;6;2;1
7387007;1;1;3;1;6;2;1
7387008;1;1;3;1;7;2;1
7387009;1;1;3;5;6;2;1
7387010;1;1;3;5;6;2;1
7387011;1;1;3;5;6;2;1
7387012;1;1;3;1;6;2;1
7387014;1;1;3;1;6;2;1
7387015;1;1;3;5;6;2;1
7387016;1;1;3;5;7;2;1
7387017;1;1;3;5;5;2;1
7387019;1;1;3;1;5;2;1
7387020;1;1;1;1;5;1;1
7387021;1;1;1;1;6;1;1
7387023;1;1;1;1;6;1;1
7387024;1;1;1;1;6;1;1
7387025;1;1;1;1;6;1;1
7387029;1;1;1;6;6;1;1
7387030;1;1;1;1;6;1;1
7387033;1;1;1;1;6;1;1
7387034;1;1;1;6;6;1;1
7387035;1;1;1;1;6;1;1
7387039;1;1;1;1;6;1;1
7387041;1;1;2;1;6;2;1
7387043;1;1;3;1;6;2;2
7387044;1;1;1;1;6;1;1
7387045;1;1;1;1;6;1;1
7387046;1;1;1;2;6;1;1
7387049;1;1;1;1;4;1;1
7387050;1;1;1;1;6;1;1
7387051;1;1;1;1;5;1;1
7387052;1;1;1;1;6;1;1
7387053;1;1;1;1;4;1;1
7387054;1;1;1;1;6;1;1
7387055;1;1;1;1;6;1;1
7387057;1;1;2;5;6;2;1
7387064;1;1;3;1;6;2;1
7387072;1;1;3;5;6;2;2
7387077;1;1;2;5;6;1;2
7387078;1;1;2;1;4;1;2
7387079;1;1;2;1;6;1;2
7387080;1;1;2;1;4;1;2
7387081;1;1;2;5;5;1;2
7387082;1;1;2;5;5;1;2
7387083;1;1;2;5;6;1;2
7387084;1;1;2;1;6;1;2
7387085;1;1;1;1;6;1;2
7387086;1;1;2;5;2;1;2
7387087;1;1;1;1;6;1;2
7387088;1;1;2;1;6;1;2
7387089;1;1;1;1;4;1;2
7387090;1;1;1;1;6;1;2
7387091;1;1;1;5;6;1;2
7387092;1;1;1;1;6;1;2
7387093;1;1;1;1;4;1;2
7387094;1;1;1;1;6;1;2
7387095;1;1;1;1;6;1;2
7387097;1;1;1;1;4;1;1
7387098;1;1;1;1;6;1;1
7387099;1;1;1;5;6;1;1
7387100;1;1;1;1;4;1;1
7387101;1;1;1;1;4;1;1
7387102;1;1;1;1;6;1;1
7387103;1;1;1;1;6;1;1
7387104;1;1;1;1;6;1;1
7387105;1;1;1;1;6;1;1
7387106;1;1;1;5;4;1;2
7387107;1;1;1;5;4;1;2
7387108;1;1;1;1;4;1;2
7387109;1;1;1;1;6;1;1
7387110;1;1;1;1;6;1;1
7387111;1;1;1;1;4;1;2
7387112;1;1;1;1;4;1;2
7387113;1;1;1;1;4;1;2
7387115;1;1;1;1;4;1;2
7387116;1;1;1;1;4;1;1
7387117;1;1;1;1;4;1;2
7387118;1;1;1;1;4;1;2
7387119;1;1;1;1;4;1;2
7387120;1;1;1;1;4;1;2
7387121;1;1;3;1;4;2;2
7387122;1;1;3;5;5;2;2
7387123;1;1;3;1;4;2;2
7387124;1;1;3;1;4;2;2
7387125;1;1;3;1;6;2;2
7387126;1;1;3;5;5;2;2
7387127;1;1;3;5;5;2;2
7387128;1;1;3;1;6;2;2
7387129;1;1;3;1;4;2;2
7387130;1;1;3;5;6;2;2
7387131;1;1;3;1;4;2;2
7387133;1;1;3;1;6;2;2
7387134;1;1;3;1;4;2;2
7387135;1;1;3;1;4;2;2
7387137;1;1;1;1;4;1;2
7387138;1;1;1;1;6;1;1
7387140;1;1;1;5;6;1;1
7387142;1;1;1;1;6;1;1
7387143;1;1;1;1;6;1;1
7387144;1;1;1;1;4;1;2
7387145;1;1;1;1;6;1;1
7387147;1;1;1;1;4;1;2
7387148;1;1;1;1;4;1;2
7387151;1;1;1;1;4;1;2
7387152;1;1;1;1;4;1;1
7387153;1;1;2;1;4;1;2
7387154;1;1;2;1;4;1;2
7387155;1;1;2;1;4;1;2
7387156;1;1;2;1;4;1;2
7387157;1;1;2;1;4;1;2
7387158;1;1;2;5;6;1;2
7387159;1;1;2;1;4;1;2
7387160;1;1;3;5;6;2;2
7387161;1;1;3;5;6;2;2
7387162;1;1;3;5;6;2;2
7387163;1;1;3;5;6;2;2
7387164;1;1;3;5;6;1;2
7387165;1;1;3;5;6;2;2
7387166;1;1;1;1;4;1;2
7387167;1;1;1;1;4;1;1
7387168;1;1;1;1;4;1;1
7387170;1;1;1;1;4;1;1
7387171;1;1;1;5;4;1;1
7387172;1;1;1;1;4;1;1
7387173;1;1;1;1;4;1;2
7387174;1;1;1;1;4;1;2
7387175;1;1;1;1;4;1;1
7387177;1;1;1;1;4;1;1
7387178;1;1;1;1;4;1;1
7387179;1;1;1;1;4;1;1
7387180;1;1;1;5;6;1;1
7387181;1;1;1;1;4;1;2
7387183;1;1;1;1;4;1;1
7387184;1;1;1;1;4;1;2
7387185;1;1;1;1;4;1;2
7387186;1;1;1;1;6;1;1
7387187;1;1;1;1;4;1;1
7387188;1;1;1;1;4;1;1
7387189;1;1;1;1;4;1;1
7387191;1;1;1;1;4;1;1
7387193;1;1;1;1;4;1;1
7387194;1;1;1;1;4;1;1
7387195;1;1;1;1;4;1;2
7387196;1;1;1;1;4;1;1
7387197;1;1;1;1;4;1;1
7387198;1;1;1;1;4;1;1
7387199;1;1;1;1;4;1;1
7387200;1;1;1;1;4;1;1
7387201;1;1;1;1;4;1;1
7387202;1;1;1;1;4;1;1
7387203;1;1;1;1;4;1;1
7387204;1;1;1;1;4;1;1
7387205;1;1;1;1;4;1;1
7387207;1;1;3;1;6;2;2
